,abbr,address,buildingID,category,distance,facid,gsf,latitude,longitude,name,nsf,searchable,site,zone
445,GILDER,"ROOSEVELT DRIVE, 280",476,Not Served by Yale Plants,99.0,4010,23616,41.327738,-73.103758,GILDER BOATHOUSE,21685,"4010 GILDER BOATHOUSE ROOSEVELT DRIVE, 280  GILDER BOATHOUSE GILDER 280 ROOSEVELT DRIVE ROOSEVELT DR, 280 GILDER BOATHOUSE",CT,OUTSOURCE
446,GOFFE63,"GOFFE STREET, 63-65",4996,Not Served by Yale Plants,99.0,1484,10416,41.31464,-72.93359,"GOFFE ST, 63-65",0,"1484 GOFFE ST, 63-65 GOFFE STREET, 63-65  GOFFE STREET, 63-65 GOFFE63 63-65 GOFFE STREET GOFFE ST, 63 ",CEN,ZONE 4
447,GOFFE69,"GOFFE STREET, 69-83",517,Not Served by Yale Plants,99.0,1485,4105,41.314746,-72.933686,"GOFFE ST, 69-83",0,"1485 GOFFE ST, 69-83 GOFFE STREET, 69-83  GOFFE STREET, 69-83 GOFFE69 69-83 GOFFE STREET GOFFE ST, 69 ",CEN,ZONE 4
448,GOFFE87,"GOFFE STREET, 87",4832,Not Served by Yale Plants,99.0,1486,2107,41.314975,-72.934066,"GOFFE ST, 87",1739,"1486 GOFFE ST, 87 GOFFE STREET, 87  GOFFE STREET, 87 GOFFE87 87 GOFFE STREET GOFFE ST, 87 ",CEN,ZONE 4
449,GOFFE89,"GOFFE STREET, 89 CLOSED",4833,Not Served by Yale Plants,99.0,1487,4735,41.315091,-72.934165,"GOFFE ST, 89 RAZED",0,"1487 GOFFE ST, 89 RAZED GOFFE STREET, 89 CLOSED   GOFFE89 RAZED   ",CEN,ZONE 4
450,GCOURSE,"CONRAD DRIVE, 200",450,Not Served by Yale Plants,99.0,3800,0,41.318497,-72.985152,GOLF  COURSE - YALE,0,"3800 GOLF  COURSE - YALE CONRAD DRIVE, 200  GOLF COURSE YALE GCOURSE 200 CONRAD DRIVE CONRAD DR, 200 GOLF COURSE YALE",ATH,ZONE 5
451,GCCLUB,"CONRAD DRIVE, 200",451,Not Served by Yale Plants,99.0,3805,9402,41.315971,-72.987562,GOLF  COURSE CLUB HSE,8446,"3805 GOLF  COURSE CLUB HSE CONRAD DRIVE, 200 PROSPECT HILL CLUB HOUSE GOLF COURSE CLUB HOUSE GCCLUB 200 CONRAD DRIVE CONRAD DR, 200 GOLF COURSE CLUB HOUSE",ATH,ZONE 5
452,GCCARTS,"CONRAD DRIVE, 200",454,Not Served by Yale Plants,99.0,3810,3141,41.318103,-72.985199,GOLF C CART STOR BLDG,2881,"3810 GOLF C CART STOR BLDG CONRAD DRIVE, 200  GOLF COURSE CART STORAGE BUILDING GCCARTS 200 CONRAD DRIVE CONRAD DR, 200 GOLF COURSE CART STORAGE",ATH,ZONE 5
453,GML,"PROSPECT STREET, 370",48,Not Served by Yale Plants,99.0,0525,24241,41.321936,-72.924477,GREELEY MEM. LAB,22748,"0525 GREELEY MEM. LAB PROSPECT STREET, 370  GREELEY  MEMORIAL LABORATORY, WILLIAM B. GML 370 PROSPECT STREET PROSPECT ST, 370 GREELEY MEMORIAL LAB - GREELEYLAB",CEN,ZONE 1
454,GH-GOVT,"MANSFIELD STREET, 229",54,Not Served by Yale Plants,99.0,0550,635,41.322487,-72.925293,"GREENHOUSE, GOVT.",563,"0550 GREENHOUSE, GOVT. MANSFIELD STREET, 229  GOVERNMENT GREENHOUSE GH-GOVT 229 MANSFIELD STREET MANSFIELD ST, 229 GOVERNMENT GREENHOUSE GOVT",CEN,ZONE 2
455,GSPG,"GROVE STREET,  57",242,Not Served by Yale Plants,99.0,1750,0,41.310436,-72.921686,GROVE ST PARK GARAGE,0,"1750 GROVE ST PARK GARAGE GROVE STREET,  57  GROVE STREET PARKING GARAGE GSPG 57 GROVE STREET GROVE ST, 57 LOT GS  (GROVE STREET GARAGE)",CEN,LEASED
456,GBFS,"OLD QUARRY ROAD, 276",4819,Not Served by Yale Plants,99.0,3910,9272,41.260472,-72.730199,GUILFORD BIO FLD STA,8001,"3910 GUILFORD BIO FLD STA OLD QUARRY ROAD, 276  GUILFORD BIOLOGICAL FIELD STATION GBFS 276 OLD QUARRY ROAD OLD QUARRY RD, 276 ",CT,ZONE 5
457,HIW,"HAMILTON STREET, 105",459,Not Served by Yale Plants,99.0,3902,9423,41.306147,-72.911586,HAMILTON/IVES WAREHO,0,"3902 HAMILTON/IVES WAREHO HAMILTON STREET, 105  HAMILTON/IVES WAREHOUSE HIW 105 HAMILTON STREET HAMILTON ST, 105 HAMILTON/IVES WAREHOUSE TELECOMM",NH,LEASED
458,HLH24,"HILLHOUSE AVENUE, 24",212,Not Served by Yale Plants,99.0,1500,9957,41.313434,-72.924139,"HILLHOUSE AVE,24",7987,"1500 HILLHOUSE AVE,24 HILLHOUSE AVENUE, 24 JAMES DWIGHT DANA HOUSE HILLHOUSE AVENUE, 24 HLH24 24 HILLHOUSE AVENUE HILLHOUSE AVE, 24 ",CEN,ZONE 2
459,HOWD682,"HOWARD AVENUE, 682-686",4733,Not Served by Yale Plants,99.0,3540,5576,41.299558,-72.935445,"HOWARD AVE, 682-686",0,"3540 HOWARD AVE, 682-686 HOWARD AVENUE, 682-686  HOWARD AVE, 682-686 HOWD682 682-686 HOWARD AVE HOWARD AVE, 682 ",MED,LEASED
460,HSG,"HOWE STREET, 67-81",4863,Not Served by Yale Plants,99.0,2301,134265,41.309886,-72.934817,HOWE ST GARAGE,130807,"2301 HOWE ST GARAGE HOWE STREET, 67-81  HOWE STREET GARAGE HSG 67-81 HOWE STREET HOWE ST, 67 ",CEN,ZONE 4
461,HURL68,"HURLBUTT ROAD, 68",5088,Not Served by Yale Plants,99.0,4099,3348,0.0,0.0,"HURLBUTT RD, 68",0,"4099 HURLBUTT RD, 68 HURLBUTT ROAD, 68  HURLBUTT ROAD, 68 HURL68 68 HURLBUTT ROAD HURLBUTT RD, 68 ",CT,ZONE 5
462,FIELDA,"YALE AVENUE, 45",435,Not Served by Yale Plants,99.0,3700,0,41.313298,-72.964805,INTRAMURAL PRACTICE A,0,"3700 INTRAMURAL PRACTICE A YALE AVENUE, 45  INTRAMURAL PRACTICE FIELD A FIELDA 45 YALE AVENUE YALE AVE, 45 INTRAMURAL PRACTICE FIELD A",ATH,ZONE 5
463,IVYMANA,"HIGHLAND STREET, 164-182",22,Not Served by Yale Plants,99.0,0100,91920,41.328052,-72.921381,IVY MANOR APTS 164-182,0,"0100 IVY MANOR APTS 164-182 HIGHLAND STREET, 164-182  IVY MANOR APTS 164-182 IVYMANA 164-182 HIGHLAND STREET HIGHLAND ST, 164 IVY MANOR APTS",CEN,LEASED
464,KHWYN125,"KINGS HIGHWAY NORTH, 125",5038,Not Served by Yale Plants,99.0,4118,2000,0.0,0.0,"KINGS HIGHWAY NORTH,125",0,"4118 KINGS HIGHWAY NORTH,125 KINGS HIGHWAY NORTH, 125  125 KINGS HIGHWAY NORTH KHWYN125 125 KINGS HIGHWAY NORTH KINGS HWY N, 125 ",CT,LEASED
465,LAPHAM,"DERBY AVENUE, 251",426,Not Served by Yale Plants,99.0,3620,49315,41.31051,-72.960608,LAPHAM FIELD HOUSE,37775,"3620 LAPHAM FIELD HOUSE DERBY AVENUE, 251 FIELD HOUSE BUILDING ONLY LAPHAM FIELD HOUSE LAPHAM 251 DERBY AVENUE DERBY AVE, 251 SMILOW FIELD CENTER, JOEL E.",ATH,ZONE 5
466,LDHL105,"LEEDER HILL DRIVE, 105",4841,Not Served by Yale Plants,99.0,4018,5120,0.0,0.0,"LEEDER HILL DR, 105",0,"4018 LEEDER HILL DR, 105 LEEDER HILL DRIVE, 105  LEEDER HILL DRIVE, 105 LDHL105 105 LEEDER HILL DRIVE LEEDER HILL DR, 105 ",CT,LEASED
467,LFOP,"PROSPECT STREET, 355",35,Not Served by Yale Plants,99.0,0430,5214,41.321142,-72.921943,LEITNER OBSV & PLANET.,4508,"0430 LEITNER OBSV & PLANET. PROSPECT STREET, 355 CIA CARPENTRY SHOP, UNDERGRAD OBSERVATORY LEITNER FAMILY OBSERVATORY & PLANETARIUN LFOP 355 PROSPECT STREET PROSPECT ST, 355 CARPENTRY SHOP - CIA",CEN,ZONE 2
468,LSF,"LEEDER HILL DRIVE, 147",471,Not Served by Yale Plants,99.0,4005,118785,41.345382,-72.921647,LIBRARY SHELVING FAC,111527,"4005 LIBRARY SHELVING FAC LEEDER HILL DRIVE, 147  LIBRARY SHELVING FACILITY LSF 147 LEEDER HILL DRIVE LEEDER HILL DR, 147 LIBRARY SHELVING FACILITY - OFF CAMPUS - OCC",CT,OUTSOURCE
469,LOT 80T,"CROWN STREET, 333",4912,Not Served by Yale Plants,99.0,2783,0,41.307526,-72.932817,LOT  80T - 333 CROWN,0,"2783 LOT  80T - 333 CROWN CROWN STREET, 333  LOT 80T - 333 CROWN STREET LOT  80T 333 CROWN STREET CROWN ST, 333 ",CEN,ZONE 4
470,MAIN2524,"MAIN STREET, 2524 CLOSED",5029,Not Served by Yale Plants,99.0,4115,2445,0.0,0.0,"MAIN ST, 2524 NO LONGER LEASING",0,"4115 MAIN ST, 2524 NO LONGER LEASING MAIN STREET, 2524 CLOSED   MAIN2524 CLOSED   ",CT,LEASED
471,MANSAPTA,"MANSFIELD STREET, 291 & 295",4827,Not Served by Yale Plants,99.0,0504,8117,41.32312,-72.924998,MANSFIELD APTS 291&295,6761,"0504 MANSFIELD APTS 291&295 MANSFIELD STREET, 291 & 295  MANSFIELD ST APTS 291 & 295 MANSAPTA 291 & 295 MANSFIELD STREET MANSFIELD ST, 291 ",CEN,ZONE 2
472,MANSAPTB,"MANSFIELD STREET, 293 & 297",45,Not Served by Yale Plants,99.0,0505,11300,41.323006,-72.924769,MANSFIELD APTS 293&297,9505,"0505 MANSFIELD APTS 293&297 MANSFIELD STREET, 293 & 297  MANSFIELD ST APTS 293 & 297 MANSAPTB 293 & 297 MANSFIELD STREET MANSFIELD ST, 293 MANSFIELD STREET APTS - 293 MANS",CEN,ZONE 2
473,MANSAPTC,"MANSFIELD STREET, 299-301",4828,Not Served by Yale Plants,99.0,0506,9749,41.323187,-72.924685,MANSFIELD APTS 299-301,8224,"0506 MANSFIELD APTS 299-301 MANSFIELD STREET, 299-301  MANSFIELD ST APTS 299-301 MANSAPTC 299-301 MANSFIELD STREET MANSFIELD ST, 299 ",CEN,ZONE 2
474,MANSAPTD,"MANSFIELD STREET, 303-305",4801,Not Served by Yale Plants,99.0,0507,9884,41.323381,-72.924542,MANSFIELD APTS 303-305,8315,"0507 MANSFIELD APTS 303-305 MANSFIELD STREET, 303-305  MANSFIELD APTS 303-305 MANSAPTD 303-305 MANSFIELD STREET MANSFIELD ST, 303 ",CEN,ZONE 2
475,MANSAPTE,"MANSFIELD STREET, 307-309",4802,Not Served by Yale Plants,99.0,0509,12084,41.323346,-72.925078,MANSFIELD APTS 307-309,10015,"0509 MANSFIELD APTS 307-309 MANSFIELD STREET, 307-309  MANSFIELD APTS 307-309 MANSAPTE 307-309 MANSFIELD STREET MANSFIELD ST, 307 ",CEN,ZONE 2
476,MANS042,"MANSFIELD STREET,  42",59,Not Served by Yale Plants,99.0,0705,4734,41.316315,-72.925993,"MANSFIELD ST,  42",0,"0705 MANSFIELD ST,  42 MANSFIELD STREET,  42  MANSFIELD STREET, 42 MANS042 42 MANSFIELD STREET MANSFIELD ST,  42 ",CEN,LEASED
477,MANS068,"MANSFIELD STREET,  68",58,Not Served by Yale Plants,99.0,0700,8128,41.31688,-72.926062,"MANSFIELD ST,  68",6656,"0700 MANSFIELD ST,  68 MANSFIELD STREET,  68  MANSFIELD STREET, 68 MANS068 68 MANSFIELD STREET MANSFIELD ST,  68 ",CEN,ZONE 2
478,MANS227,"MANSFIELD STREET, 227",51,Not Served by Yale Plants,99.0,0540,2423,41.321489,-72.925665,"MANSFIELD ST, 227",1965,"0540 MANSFIELD ST, 227 MANSFIELD STREET, 227  MANSFIELD STREET, 227 MANS227 227 MANSFIELD STREET MANSFIELD ST, 227 BEE LAB",CEN,ZONE 2
479,MANS279,"MANSFIELD STREET, 279",55,Not Served by Yale Plants,99.0,0555,4848,41.322531,-72.925516,"MANSFIELD ST, 279",4110,"0555 MANSFIELD ST, 279 MANSFIELD STREET, 279  MANSFIELD STREET, 279 MANS279 279 MANSFIELD STREET MANSFIELD ST, 279 ",CEN,ZONE 2
480,MARSH,"PROSPECT STREET, 360",47,Not Served by Yale Plants,99.0,0520,13048,41.321252,-72.923652,MARSH HALL,10456,"0520 MARSH HALL PROSPECT STREET, 360 OTHNIEL MARSH HSE MARSH HALL, OTHNIEL C. MARSH 360 PROSPECT STREET PROSPECT ST, 360 MARSH HALL-FORESTRY",CEN,ZONE 1
481,MBG1,"MANSFIELD STREET, 265",50,Not Served by Yale Plants,99.0,0535,11235,41.321604,-72.925193,MBG GREENHOUSE 1,7694,"0535 MBG GREENHOUSE 1 MANSFIELD STREET, 265  MARSH GARDEN GREENHOUSE 1 MBG1 265 MANSFIELD STREET MANSFIELD ST, 265 MARSH BOTANICAL GARDEN GREENHOUSE 1 - MBG1",CEN,ZONE 2
482,MBG2,"MANSFIELD STREET, 265",52,Not Served by Yale Plants,99.0,0545,2566,41.322371,-72.925239,MBG GREENHOUSE 2,2197,"0545 MBG GREENHOUSE 2 MANSFIELD STREET, 265  MARSH GARDEN GREENHOUSE 2 MBG2 265 MANSFIELD STREET MANSFIELD ST, 265 MARSH BOTANICAL GARDEN GREENHOUSE 2 - MBG2",CEN,ZONE 2
483,MFSC,"CLARK AVENUE, 179",4821,Not Served by Yale Plants,99.0,3900,3667,41.255831,-72.851088,MCNAY SAILING CENTER,3322,"3900 MCNAY SAILING CENTER CLARK AVENUE, 179 YALE CORIN YACHT CLUB MCNAY FAMILY SAILING CENTER MFSC 179 CLARK AVENUE CLARK AVE, 179 ",CT,OUTSOURCE
484,OEC,"UPPER PATTAGANSETT RD,291",466,Not Served by Yale Plants,99.0,4000,0,41.387536,-72.251918,OEC - OUTDOOR EDUC CTR,0,"4000 OEC - OUTDOOR EDUC CTR UPPER PATTAGANSETT RD,291  OUTDOOR EDUCATION CENTER OEC 291 UPPER PATTAGANSETT RD UPPER PATTAGANSETT RD, 291 OUTDOOR EDUCATION CENTER",CT,ZONE 5
485,PARK205,"PARK STREET, 205",337,Not Served by Yale Plants,99.0,2475,11114,41.309222,-72.93297,"PARK ST, 205",9148,"2475 PARK ST, 205 PARK STREET, 205 ALPHA CHI RHO PARK STREET, 205 PARK205 205 PARK STREET PARK ST, 205 ",CEN,ZONE 4
486,PROS300R,"PROSPECT STREET, 300R",67,Not Served by Yale Plants,99.0,0808,1939,41.319921,-72.924078,"PROSPECT ST,300R",1552,"0808 PROSPECT ST,300R PROSPECT STREET, 300R  PROSPECT STREET, 300R PROS300R 300R PROSPECT STREET PROSPECT ST, 300R ",CEN,OUTSOURCE
487,PROS301,"PROSPECT STREET, 301",108,Not Served by Yale Plants,99.0,1000,12932,41.319906,-72.922811,"PROSPECT ST,301",9832,"1000 PROSPECT ST,301 PROSPECT STREET, 301 PIERCE N WELCH HSE PROSPECT STREET, 301 PROS301 301 PROSPECT STREET PROSPECT ST, 301 ",CEN,ZONE 1
488,PROS406,"PROSPECT STREET, 406",4823,Not Served by Yale Plants,99.0,0502,11943,41.323139,-72.923755,"PROSPECT ST,406",9698,"0502 PROSPECT ST,406 PROSPECT STREET, 406 INT'L CTR; WILBUR F DAY HSE, DEAN BURTON B. TWITCHELL HSE PROSPECT STREET, 406 PROS406 406 PROSPECT STREET PROSPECT ST, 406 ",CEN,ZONE 2
489,PROS459,"PROSPECT STREET, 459",39,Not Served by Yale Plants,99.0,0445,5520,41.324252,-72.922827,"PROSPECT ST,459",4596,"0445 PROSPECT ST,459 PROSPECT STREET, 459 YALE OBSERVATORY OFFICER'S HSE PROSPECT STREET, 459 PROS459 459 PROSPECT STREET PROSPECT ST, 459 ",CEN,ZONE 2
490,PSG,"PROSPECT STREET, 200",4860,Not Served by Yale Plants,99.0,0924,111875,41.31791,-72.92474,PROSPECT-SACHEM GAR,106763,"0924 PROSPECT-SACHEM GAR PROSPECT STREET, 200 SCIENCE HILL PARKING GARAGE - SHPG PROSPECT-SACHEM GARAGE PSG 200 PROSPECT STREET PROSPECT ST, 200 ",CEN,ZONE 2
491,REESE,"CENTRAL AVENUE, 75",429,Not Served by Yale Plants,99.0,3635,6753,41.311531,-72.962137,REESE STADIUM,5442,"3635 REESE STADIUM CENTRAL AVENUE, 75  REESE STADIUM, JASON & JON REESE 75 CENTRAL AVENUE CENTRAL AVE, 75 SOCCER - LAX STADIUM",ATH,ZONE 5
492,ROOTHSE,"MAIN STREET, 158",478,Not Served by Yale Plants,99.0,4012,8465,0.0,0.0,"ROOT HOUSE, TIMOTHY",7106,"4012 ROOT HOUSE, TIMOTHY MAIN STREET, 158 WALPOLE APARTMENTS ROOT HOUSE, TIMOTHY ROOTHSE 158 MAIN STREET MAIN ST, 158 WALPOLE APTS",CT,ZONE 5
493,SACH105,"SACHEM STREET,105-115",60,Not Served by Yale Plants,99.0,0710,8388,41.316245,-72.926832,"SACHEM ST,105-115",0,"0710 SACHEM ST,105-115 SACHEM STREET,105-115  SACHEM STREET, 105 - 115 SACH105 105-115 SACHEM STREET SACHEM ST, 105 105 SACH",CEN,LEASED
494,SARG150,"SARGENT DRIVE, 150",4730,Not Served by Yale Plants,99.0,3185,12662,41.291899,-72.921713,"SARGENT DR, 150",0,"3185 SARGENT DR, 150 SARGENT DRIVE, 150  SARGENT DRIVE, 150 SARG150 150 SARGENT DRIVE SARGENT DR, 150 ",NH,LEASED
495,SCIPK25,"MUNSON STREET, 150",4993,Not Served by Yale Plants,99.0,0750,169427,41.321057,-72.929122,SCIENCE PARK BLDG 25,204406,"0750 SCIENCE PARK BLDG 25 MUNSON STREET, 150  SCIENCE PARK BUILDING 25 SCIPK25 150 MUNSON STREET MUNSON ST, 150 ",CEN,LEASED
496,SEAMCO,"CONGRESS AVENUE, 464",424,Not Served by Yale Plants,99.0,3520,102102,41.300766,-72.936067,SEAMCO BLDG,0,"3520 SEAMCO BLDG CONGRESS AVENUE, 464  SEAMCO BUILDING SEAMCO 464 CONGRESS AVENUE CONGRESS AVE, 464 SEAMCO BLDG NO. 6",MED,LEASED
497,SMILOW,"DERBY AVENUE, 249",430,Not Served by Yale Plants,99.0,3640,0,41.311237,-72.959817,SMILOW FIELD CENTER,0,"3640 SMILOW FIELD CENTER DERBY AVENUE, 249 OUTDOOR TENNIS COURT AREA SMILOW FIELD CENTER, JOEL E. SMILOW 249 DERBY AVENUE DERBY AVE,  249 ",ATH,ZONE 5
498,STRO363,"ST. RONAN STREET, 363",4743,Not Served by Yale Plants,99.0,0250,0,41.325475,-72.918126,"ST. RONAN ST, 363",0,"0250 ST. RONAN ST, 363 ST. RONAN STREET, 363 JOHN EDWARD HEATON HSE ST. RONAN STREET, 363 STRO363 363 ST. RONAN STREET ST RONAN ST, 363 BERKELEY DIVINITY SCHOOL",CEN,
499,TEMP040,"TEMPLE STREET,  40",19,Not Served by Yale Plants,99.0,3175,66847,41.304029,-72.929221,"TEMPLE ST,  40",0,"3175 TEMPLE ST,  40 TEMPLE STREET,  40  TEMPLE STREET, 40 TEMP040 40 TEMPLE STREET TEMPLE ST, 40 ",MED,LEASED
500,TEMP405,"TEMPLE STREET, 405",238,Not Served by Yale Plants,99.0,1720,4911,41.31201,-72.922906,"TEMPLE ST, 405",3958,"1720 TEMPLE ST, 405 TEMPLE STREET, 405  TEMPLE STREET, 405 TEMP405 405 TEMPLE STREET TEMPLE ST, 405 ",CEN,ZONE 2
501,TEMP415,"TEMPLE STREET, 415",239,Not Served by Yale Plants,99.0,1725,2720,41.312221,-72.922718,"TEMPLE ST, 415",0,"1725 TEMPLE ST, 415 TEMPLE STREET, 415  TEMPLE STREET, 415 TEMP415 415 TEMPLE STREET TEMPLE ST, 415 ",CEN,LEASED
502,TEMP433,"TEMPLE STREET, 433",240,Not Served by Yale Plants,99.0,1730,33491,41.312602,-72.922248,"TEMPLE ST, 433/WHT68-80",28690,"1730 TEMPLE ST, 433/WHT68-80 TEMPLE STREET, 433  TEMPLE STREET, 433/WHITNEY AVE 68-80 TEMP433 433 TEMPLE STREET TEMPLE ST, 433 ",CEN,LEASED
503,FIELDAT,"CENTRAL AVENUE, 80",447,Not Served by Yale Plants,99.0,3740,0,41.312165,-72.96453,"THOMPSON FIELD, ANTH",0,"3740 THOMPSON FIELD, ANTH CENTRAL AVENUE, 80  THOMPSON FIELD, ANTHONY FIELDAT 80 CENTRAL AVENUE CENTRAL AVE, 80 ANTHONY THOMPSON FIELD",ATH,ZONE 5
504,LWL,"MAIN STREET, 154",479,Not Served by Yale Plants,99.0,4013,26016,0.0,0.0,"WALPOLE LIBRARY, LEW",20375,"4013 WALPOLE LIBRARY, LEW MAIN STREET, 154  WALPOLE LIBRARY, LEWIS LWL 154 MAIN STREET MAIN ST, 154 LEWIS WALPOLE LIBRARY",CT,ZONE 5
505,WRNBLDG,"CHAPEL STREET, 1042-1046",1,Not Served by Yale Plants,99.0,2706,43560,41.307579,-72.929787,WARNER BLDG,0,"2706 WARNER BLDG CHAPEL STREET, 1042-1046 THE WARNER BLOCK WARNER BUILDING WRNBLDG 1042-1046 CHAPEL STREET CHAPEL ST, 1042 ",CEN,LEASED
506,W-AON,"WEST CAMPUS DRIVE, 200",4933,Not Served by Yale Plants,99.0,4210,49442,0.0,0.0,WC ADMIN OFFICE NORTH,45092,"4210 WC ADMIN OFFICE NORTH WEST CAMPUS DRIVE, 200 WEST - D24 ADMIN WC ADMINISTRATIVE OFFICE NORTH W-AON 200 WEST CAMPUS DRIVE WEST CAMPUS DR, 200 W-D24",WST,
507,W-AOS,"WEST CAMPUS DRIVE, 220",4932,Not Served by Yale Plants,99.0,4208,22301,41.2533,-72.997766,WC ADMIN OFFICE SOUTH,19903,"4208 WC ADMIN OFFICE SOUTH WEST CAMPUS DRIVE, 220 WEST - D21 ADMIN WC ADMINISTRATIVE OFFICE SOUTH W-AOS 220 WEST CAMPUS DRIVE WEST CAMPUS DR, 220 W-D21",WST,
508,W-CHILD,"WEST CAMPUS DRIVE, 230",4931,Not Served by Yale Plants,99.0,4206,28591,41.252846,-72.99797,WC CHILDCARE CENTER,24427,"4206 WC CHILDCARE CENTER WEST CAMPUS DRIVE, 230 WEST - E29 DAYCARE WC CHILDCARE CENTER W-CHILD 230 WEST CAMPUS DRIVE WEST CAMPUS DR, 230 W-E29",WST,
509,W-WW,"WEST CAMPUS DRIVE, 250",4929,Not Served by Yale Plants,99.0,4202,19494,0.0,0.0,WC WAREHOUSE WEST,18183,"4202 WC WAREHOUSE WEST WEST CAMPUS DRIVE, 250 WEST - D37 STORAGE WC WAREHOUSE WEST W-WW 250 WEST CAMPUS DRIVE WEST CAMPUS DR, 250 W-D37",WST,
510,W-WC,"WEST CAMPUS DRIVE, 100",4928,Not Served by Yale Plants,99.0,4200,643,0.0,0.0,WC WELCOME CENTER,509,"4200 WC WELCOME CENTER WEST CAMPUS DRIVE, 100 WEST - D18 WELCOME CENTER WC WELCOME CENTER W-WC 100 WEST CAMPUS DRIVE WEST CAMPUS DR, 100 W-D18",WST,
511,WHITAPTA,"CANNER STREET, 375-385",24,Not Served by Yale Plants,99.0,0120,35766,41.325814,-72.921398,WHITEHALL APTS 375-385,31847,"0120 WHITEHALL APTS 375-385 CANNER STREET, 375-385  WHITEHALL APTS 375-385 WHITAPTA 375-385 CANNER STREET CANNER ST, 375 ",CEN,ZONE 2
512,WHITAPTB,"CANNER STREET, 405-407",4807,Not Served by Yale Plants,99.0,0122,11907,41.326013,-72.922116,WHITEHALL APTS 405-407,10624,"0122 WHITEHALL APTS 405-407 CANNER STREET, 405-407  WHITEHALL APTS 405-407 WHITAPTB 405-407 CANNER STREET CANNER ST, 405 ",CEN,ZONE 2
513,WHITAPTC,"PROSPECT STREET, 511-521",4808,Not Served by Yale Plants,99.0,0124,35745,41.326293,-72.921995,WHITEHALL APTS 511-521,31815,"0124 WHITEHALL APTS 511-521 PROSPECT STREET, 511-521  WHITEHALL APTS 511-521 WHITAPTC 511-521 PROSPECT STREET PROSPECT ST, 511 ",CEN,ZONE 2
514,WHITAPTD,"PROSPECT STREET, 533-543",4809,Not Served by Yale Plants,99.0,0125,35775,41.32656,-72.921649,WHITEHALL APTS 533-543,31772,"0125 WHITEHALL APTS 533-543 PROSPECT STREET, 533-543  WHITEHALL APTS 533-543 WHITAPTD 533-543 PROSPECT STREET PROSPECT ST, 533 ",CEN,ZONE 2
515,WGS,"WHITNEY AVENUE,   2",233,Not Served by Yale Plants,99.0,1705,150694,41.310763,-72.92284,WHITNEY GROVE SQUARE,133425,"1705 WHITNEY GROVE SQUARE WHITNEY AVENUE,   2  WHITNEY GROVE SQUARE WGS 2 WHITNEY AVENUE WHITNEY AVE,   2 WHITNEY GROVE SQUARE - 2 WGS",CEN,OUTSOURCE
516,WINC182,"WINCHESTER AVENUE, 182",5010,Not Served by Yale Plants,99.0,0745,0,41.319485,-72.928279,"WINCHESTER AVE, 182",0,"0745 WINCHESTER AVE, 182 WINCHESTER AVENUE, 182  WINCHESTER AVENUE, 182 LAND  WINC182 182 WINCHESTER AVENUE WINCHESTER AVE, 182 ",CEN,ZONE 2
517,WINC344,"WINCHESTER AVENUE, 344",5005,Not Served by Yale Plants,99.0,0655,250599,41.324618,-72.929401,"WINCHESTER AVE, 344",236402,"0655 WINCHESTER AVE, 344 WINCHESTER AVENUE, 344  WINCHESTER AVENUE, 344 WINC344 344 WINCHESTER AVENUE WINCHESTER AVE, 344 ",CEN,LEASED
518,YALEBOWL,"CENTRAL AVENUE, 81",425,Not Served by Yale Plants,99.0,3600,28452,41.313091,-72.960451,YALE BOWL,25127,"3600 YALE BOWL CENTRAL AVENUE, 81  YALE BOWL, CLASS OF 1954 FIELD YALEBOWL 81 CENTRAL AVENUE CENTRAL AVE, 81 ",ATH,ZONE 5
519,YALEFLD,"DERBY AVENUE, 250",437,Not Served by Yale Plants,99.0,3710,9525,41.30924,-72.959327,YALE FIELD BASEBALL,8223,"3710 YALE FIELD BASEBALL DERBY AVENUE, 250  YALE FIELD - BASEBALL YALEFLD 250 DERBY AVENUE DERBY AVE, 250 YALE FIELD BASEBALL",ATH,ZONE 5
520,YTF,KEENE ROAD,4820,Not Served by Yale Plants,99.0,4700,0,0.0,0.0,YALE-TOUMEY FOREST,0,4700 YALE-TOUMEY FOREST KEENE ROAD KEENE FOREST YALE-TOUMEY FOREST YTF KEENE ROAD KEENE RD KEENE FOREST,USA,ZONE 5
521,YKSPL096,"YORK SQUARE PLACE, 96",205,Not Served by Yale Plants,99.0,1439,3710,41.314177,-72.929676,"YORK SQUARE PL,  96",0,"1439 YORK SQUARE PL,  96 YORK SQUARE PLACE, 96  YORK SQUARE PLACE, 96 YKSPL096 96 YORK SQUARE PLACE YORK SQ, 96 ",CEN,LEASED
522,YKSPL104,"YORK SQUARE PLACE,104",200,Not Served by Yale Plants,99.0,1431,3908,41.314157,-72.929725,"YORK SQUARE PL, 104",3104,"1431 YORK SQUARE PL, 104 YORK SQUARE PLACE,104  YORK SQUARE PLACE, 104 YKSPL104 104 YORK SQUARE PLACE YORK SQ,104 ",CEN,LEASED
523,YORK100,"YORK STREET, 100",4744,Not Served by Yale Plants,99.0,2733,15293,41.306953,-72.933233,"YORK ST, 100",0,"2733 YORK ST, 100 YORK STREET, 100  YORK STREET, 100 YORK100 100 YORK STREET YORK ST, 100 UNIVERSITY TOWERS",CEN,LEASED
